0.017857 0.008929 -0.000000,1.464286 0.732143 -0.000000,2.910714 1.455357 -0.000000,4.357143 2.178571 -0.000000,5.803571 2.901786 -0.000000,7.250000 3.625000 -0.000000,8.696429 4.348214 -0.000000,10.142857 5.071429 -0.000000,11.589286 5.794643 -0.000000,13.035714 6.517857 -0.000000,14.482143 7.241071 -0.000000,
0.017857 0.008929 0.001786,1.464286 0.732143 0.146429,2.910714 1.455357 0.291071,4.357143 2.178571 0.435714,5.803571 2.901786 0.580357,7.250000 3.625000 0.725000,8.696429 4.348214 0.869643,10.142857 5.071429 1.014286,11.589286 5.794643 1.158929,13.035714 6.517857 1.303571,14.482143 7.241071 1.448214,
0.017857 0.008929 0.003571,1.464286 0.732143 0.292857,2.910714 1.455357 0.582143,4.357143 2.178571 0.871429,5.803571 2.901786 1.160714,7.250000 3.625000 1.450000,8.696429 4.348214 1.739286,10.142857 5.071429 2.028571,11.589286 5.794643 2.317857,13.035714 6.517857 2.607143,14.482143 7.241071 2.896429,
0.017857 0.008929 0.005357,1.464286 0.732143 0.439286,2.910714 1.455357 0.873214,4.357143 2.178571 1.307143,5.803571 2.901786 1.741071,7.250000 3.625000 2.175000,8.696429 4.348214 2.608929,10.142857 5.071429 3.042857,11.589286 5.794643 3.476786,13.035714 6.517857 3.910714,14.482143 7.241071 4.344643,
0.017857 0.008929 0.007143,1.464286 0.732143 0.585714,2.910714 1.455357 1.164286,4.357143 2.178571 1.742857,5.803571 2.901786 2.321429,7.250000 3.625000 2.900000,8.696429 4.348214 3.478571,10.142857 5.071429 4.057143,11.589286 5.794643 4.635714,13.035714 6.517857 5.214286,14.482143 7.241071 5.792857,
0.017857 0.008929 0.008929,1.464286 0.732143 0.732143,2.910714 1.455357 1.455357,4.357143 2.178571 2.178571,5.803571 2.901786 2.901786,7.250000 3.625000 3.625000,8.696429 4.348214 4.348214,10.142857 5.071429 5.071429,11.589286 5.794643 5.794643,13.035714 6.517857 6.517857,14.482143 7.241071 7.241071,
0.017857 0.008929 0.010714,1.464286 0.732143 0.878571,2.910714 1.455357 1.746429,4.357143 2.178571 2.614286,5.803571 2.901786 3.482143,7.250000 3.625000 4.350000,8.696429 4.348214 5.217857,10.142857 5.071429 6.085714,11.589286 5.794643 6.953571,13.035714 6.517857 7.821429,14.482143 7.241071 8.689286,
0.017857 0.008929 0.012500,1.464286 0.732143 1.025000,2.910714 1.455357 2.037500,4.357143 2.178571 3.050000,5.803571 2.901786 4.062500,7.250000 3.625000 5.075000,8.696429 4.348214 6.087500,10.142857 5.071429 7.100000,11.589286 5.794643 8.112500,13.035714 6.517857 9.125000,14.482143 7.241071 10.137500,
0.017857 0.010714 -0.012500,1.464286 0.878571 -1.025000,2.910714 1.746429 -2.037500,4.357143 2.614286 -3.050000,5.803571 3.482143 -4.062500,7.250000 4.350000 -5.075000,8.696429 5.217857 -6.087500,10.142857 6.085714 -7.100000,11.589286 6.953571 -8.112500,13.035714 7.821429 -9.125000,14.482143 8.689286 -10.137500,
0.017857 0.010714 -0.010714,1.464286 0.878571 -0.878571,2.910714 1.746429 -1.746429,4.357143 2.614286 -2.614286,5.803571 3.482143 -3.482143,7.250000 4.350000 -4.350000,8.696429 5.217857 -5.217857,10.142857 6.085714 -6.085714,11.589286 6.953571 -6.953571,13.035714 7.821429 -7.821429,14.482143 8.689286 -8.689286,
0.017857 0.010714 -0.008929,1.464286 0.878571 -0.732143,2.910714 1.746429 -1.455357,4.357143 2.614286 -2.178571,5.803571 3.482143 -2.901786,7.250000 4.350000 -3.625000,8.696429 5.217857 -4.348214,10.142857 6.085714 -5.071429,11.589286 6.953571 -5.794643,13.035714 7.821429 -6.517857,14.482143 8.689286 -7.241071,
0.017857 0.010714 -0.007143,1.464286 0.878571 -0.585714,2.910714 1.746429 -1.164286,4.357143 2.614286 -1.742857,5.803571 3.482143 -2.321429,7.250000 4.350000 -2.900000,8.696429 5.217857 -3.478571,10.142857 6.085714 -4.057143,11.589286 6.953571 -4.635714,13.035714 7.821429 -5.214286,14.482143 8.689286 -5.792857,
0.017857 0.010714 -0.005357,1.464286 0.878571 -0.439286,2.910714 1.746429 -0.873214,4.357143 2.614286 -1.307143,5.803571 3.482143 -1.741071,7.250000 4.350000 -2.175000,8.696429 5.217857 -2.608929,10.142857 6.085714 -3.042857,11.589286 6.953571 -3.476786,13.035714 7.821429 -3.910714,14.482143 8.689286 -4.344643,
0.017857 0.010714 -0.003571,1.464286 0.878571 -0.292857,2.910714 1.746429 -0.582143,4.357143 2.614286 -0.871429,5.803571 3.482143 -1.160714,7.250000 4.350000 -1.450000,8.696429 5.217857 -1.739286,10.142857 6.085714 -2.028571,11.589286 6.953571 -2.317857,13.035714 7.821429 -2.607143,14.482143 8.689286 -2.896429,
0.017857 0.010714 -0.001786,1.464286 0.878571 -0.146429,2.910714 1.746429 -0.291071,4.357143 2.614286 -0.435714,5.803571 3.482143 -0.580357,7.250000 4.350000 -0.725000,8.696429 5.217857 -0.869643,10.142857 6.085714 -1.014286,11.589286 6.953571 -1.158929,13.035714 7.821429 -1.303571,14.482143 8.689286 -1.448214,
0.017857 0.010714 -0.000000,1.464286 0.878571 -0.000000,2.910714 1.746429 -0.000000,4.357143 2.614286 -0.000000,5.803571 3.482143 -0.000000,7.250000 4.350000 -0.000000,8.696429 5.217857 -0.000000,10.142857 6.085714 -0.000000,11.589286 6.953571 -0.000000,13.035714 7.821429 -0.000000,14.482143 8.689286 -0.000000,
0.017857 0.010714 0.001786,1.464286 0.878571 0.146429,2.910714 1.746429 0.291071,4.357143 2.614286 0.435714,5.803571 3.482143 0.580357,7.250000 4.350000 0.725000,8.696429 5.217857 0.869643,10.142857 6.085714 1.014286,11.589286 6.953571 1.158929,13.035714 7.821429 1.303571,14.482143 8.689286 1.448214,
0.017857 0.010714 0.003571,1.464286 0.878571 0.292857,2.910714 1.746429 0.582143,4.357143 2.614286 0.871429,5.803571 3.482143 1.160714,7.250000 4.350000 1.450000,8.696429 5.217857 1.739286,10.142857 6.085714 2.028571,11.589286 6.953571 2.317857,13.035714 7.821429 2.607143,14.482143 8.689286 2.896429,
0.017857 0.010714 0.005357,1.464286 0.878571 0.439286,2.910714 1.746429 0.873214,4.357143 2.614286 1.307143,5.803571 3.482143 1.741071,7.250000 4.350000 2.175000,8.696429 5.217857 2.608929,10.142857 6.085714 3.042857,11.589286 6.953571 3.476786,13.035714 7.821429 3.910714,14.482143 8.689286 4.344643,
0.017857 0.010714 0.007143,1.464286 0.878571 0.585714,2.910714 1.746429 1.164286,4.357143 2.614286 1.742857,5.803571 3.482143 2.321429,7.250000 4.350000 2.900000,8.696429 5.217857 3.478571,10.142857 6.085714 4.057143,11.589286 6.953571 4.635714,13.035714 7.821429 5.214286,14.482143 8.689286 5.792857,
0.017857 0.010714 0.008929,1.464286 0.878571 0.732143,2.910714 1.746429 1.455357,4.357143 2.614286 2.178571,5.803571 3.482143 2.901786,7.250000 4.350000 3.625000,8.696429 5.217857 4.348214,10.142857 6.085714 5.071429,11.589286 6.953571 5.794643,13.035714 7.821429 6.517857,14.482143 8.689286 7.241071,
0.017857 0.010714 0.010714,1.464286 0.878571 0.878571,2.910714 1.746429 1.746429,4.357143 2.614286 2.614286,5.803571 3.482143 3.482143,7.250000 4.350000 4.350000,8.696429 5.217857 5.217857,10.142857 6.085714 6.085714,11.589286 6.953571 6.953571,13.035714 7.821429 7.821429,14.482143 8.689286 8.689286,
0.017857 0.010714 0.012500,1.464286 0.878571 1.025000,2.910714 1.746429 2.037500,4.357143 2.614286 3.050000,5.803571 3.482143 4.062500,7.250000 4.350000 5.075000,8.696429 5.217857 6.087500,10.142857 6.085714 7.100000,11.589286 6.953571 8.112500,13.035714 7.821429 9.125000,14.482143 8.689286 10.137500,
0.017857 0.012500 -0.012500,1.446429 1.012500 -1.012500,2.875000 2.012500 -2.012500,4.303571 3.012500 -3.012500,5.732143 4.012500 -4.012500,7.160714 5.012500 -5.012500,8.589286 6.012500 -6.012500,10.017857 7.012500 -7.012500,11.446429 8.012500 -8.012500,12.875000 9.012500 -9.012500,14.303571 10.012500 -10.012500,
0.017857 0.012500 -0.010714,1.464286 1.025000 -0.878571,2.910714 2.037500 -1.746429,4.357143 3.050000 -2.614286,5.803571 4.062500 -3.482143,7.250000 5.075000 -4.350000,8.696429 6.087500 -5.217857,10.142857 7.100000 -6.085714,11.589286 8.112500 -6.953571,13.035714 9.125000 -7.821429,14.482143 10.137500 -8.689286,
0.017857 0.012500 -0.008929,1.464286 1.025000 -0.732143,2.910714 2.037500 -1.455357,4.357143 3.050000 -2.178571,5.803571 4.062500 -2.901786,7.250000 5.075000 -3.625000,8.696429 6.087500 -4.348214,10.142857 7.100000 -5.071429,11.589286 8.112500 -5.794643,13.035714 9.125000 -6.517857,14.482143 10.137500 -7.241071,
0.017857 0.012500 -0.007143,1.464286 1.025000 -0.585714,2.910714 2.037500 -1.164286,4.357143 3.050000 -1.742857,5.803571 4.062500 -2.321429,7.250000 5.075000 -2.900000,8.696429 6.087500 -3.478571,10.142857 7.100000 -4.057143,11.589286 8.112500 -4.635714,13.035714 9.125000 -5.214286,14.482143 10.137500 -5.792857,
0.017857 0.012500 -0.005357,1.464286 1.025000 -0.439286,2.910714 2.037500 -0.873214,4.357143 3.050000 -1.307143,5.803571 4.062500 -1.741071,7.250000 5.075000 -2.175000,8.696429 6.087500 -2.608929,10.142857 7.100000 -3.042857,11.589286 8.112500 -3.476786,13.035714 9.125000 -3.910714,14.482143 10.137500 -4.344643,
0.017857 0.012500 -0.003571,1.464286 1.025000 -0.292857,2.910714 2.037500 -0.582143,4.357143 3.050000 -0.871429,5.803571 4.062500 -1.160714,7.250000 5.075000 -1.450000,8.696429 6.087500 -1.739286,10.142857 7.100000 -2.028571,11.589286 8.112500 -2.317857,13.035714 9.125000 -2.607143,14.482143 10.137500 -2.896429,
0.017857 0.012500 -0.001786,1.464286 1.025000 -0.146429,2.910714 2.037500 -0.291071,4.357143 3.050000 -0.435714,5.803571 4.062500 -0.580357,7.250000 5.075000 -0.725000,8.696429 6.087500 -0.869643,10.142857 7.100000 -1.014286,11.589286 8.112500 -1.158929,13.035714 9.125000 -1.303571,14.482143 10.137500 -1.448214,
0.017857 0.012500 -0.000000,1.464286 1.025000 -0.000000,2.910714 2.037500 -0.000000,4.357143 3.050000 -0.000000,5.803571 4.062500 -0.000000,7.250000 5.075000 -0.000000,8.696429 6.087500 -0.000000,10.142857 7.100000 -0.000000,11.589286 8.112500 -0.000000,13.035714 9.125000 -0.000000,14.482143 10.137500 -0.000000,
0.017857 0.012500 0.001786,1.464286 1.025000 0.146429,2.910714 2.037500 0.291071,4.357143 3.050000 0.435714,5.803571 4.062500 0.580357,7.250000 5.075000 0.725000,8.696429 6.087500 0.869643,10.142857 7.100000 1.014286,11.589286 8.112500 1.158929,13.035714 9.125000 1.303571,14.482143 10.137500 1.448214,
0.017857 0.012500 0.003571,1.464286 1.025000 0.292857,2.910714 2.037500 0.582143,4.357143 3.050000 0.871429,5.803571 4.062500 1.160714,7.250000 5.075000 1.450000,8.696429 6.087500 1.739286,10.142857 7.100000 2.028571,11.589286 8.112500 2.317857,13.035714 9.125000 2.607143,14.482143 10.137500 2.896429,
0.017857 0.012500 0.005357,1.464286 1.025000 0.439286,2.910714 2.037500 0.873214,4.357143 3.050000 1.307143,5.803571 4.062500 1.741071,7.250000 5.075000 2.175000,8.696429 6.087500 2.608929,10.142857 7.100000 3.042857,11.589286 8.112500 3.476786,13.035714 9.125000 3.910714,14.482143 10.137500 4.344643,
0.017857 0.012500 0.007143,1.464286 1.025000 0.585714,2.910714 2.037500 1.164286,4.357143 3.050000 1.742857,5.803571 4.062500 2.321429,7.250000 5.075000 2.900000,8.696429 6.087500 3.478571,10.142857 7.100000 4.057143,11.589286 8.112500 4.635714,13.035714 9.125000 5.214286,14.482143 10.137500 5.792857,
0.017857 0.012500 0.008929,1.464286 1.025000 0.732143,2.910714 2.037500 1.455357,4.357143 3.050000 2.178571,5.803571 4.062500 2.901786,7.250000 5.075000 3.625000,8.696429 6.087500 4.348214,10.142857 7.100000 5.071429,11.589286 8.112500 5.794643,13.035714 9.125000 6.517857,14.482143 10.137500 7.241071,
0.017857 0.012500 0.010714,1.464286 1.025000 0.878571,2.910714 2.037500 1.746429,4.357143 3.050000 2.614286,5.803571 4.062500 3.482143,7.250000 5.075000 4.350000,8.696429 6.087500 5.217857,10.142857 7.100000 6.085714,11.589286 8.112500 6.953571,13.035714 9.125000 7.821429,14.482143 10.137500 8.689286,
0.017857 0.012500 0.012500,1.446429 1.012500 1.012500,2.875000 2.012500 2.012500,4.303571 3.012500 3.012500,5.732143 4.012500 4.012500,7.160714 5.012500 5.012500,8.589286 6.012500 6.012500,10.017857 7.012500 7.012500,11.446429 8.012500 8.012500,12.875000 9.012500 9.012500,14.303571 10.012500 10.012500,
0.019643 -0.012500 -0.012500,1.512500 -0.962500 -0.962500,3.005357 -1.912500 -1.912500,4.498214 -2.862500 -2.862500,5.991071 -3.812500 -3.812500,7.483929 -4.762500 -4.762500,8.976786 -5.712500 -5.712500,10.469643 -6.662500 -6.662500,11.962500 -7.612500 -7.612500,13.455357 -8.562500 -8.562500,14.948214 -9.512500 -9.512500,
0.019643 -0.012500 -0.010714,1.571429 -1.000000 -0.857143,3.123214 -1.987500 -1.703571,4.675000 -2.975000 -2.550000,6.226786 -3.962500 -3.396429,7.778571 -4.950000 -4.242857,9.330357 -5.937500 -5.089286,10.882143 -6.925000 -5.935714,12.433929 -7.912500 -6.782143,13.985714 -8.900000 -7.628571,
0.019643 -0.012500 -0.008929,1.610714 -1.025000 -0.732143,3.201786 -2.037500 -1.455357,4.792857 -3.050000 -2.178571,6.383929 -4.062500 -2.901786,7.975000 -5.075000 -3.625000,9.566071 -6.087500 -4.348214,11.157143 -7.100000 -5.071429,12.748214 -8.112500 -5.794643,14.339286 -9.125000 -6.517857,
0.019643 -0.012500 -0.007143,1.610714 -1.025000 -0.585714,3.201786 -2.037500 -1.164286,4.792857 -3.050000 -1.742857,6.383929 -4.062500 -2.321429,7.975000 -5.075000 -2.900000,9.566071 -6.087500 -3.478571,11.157143 -7.100000 -4.057143,12.748214 -8.112500 -4.635714,14.339286 -9.125000 -5.214286,
0.019643 -0.012500 -0.005357,1.610714 -1.025000 -0.439286,3.201786 -2.037500 -0.873214,4.792857 -3.050000 -1.307143,6.383929 -4.062500 -1.741071,7.975000 -5.075000 -2.175000,9.566071 -6.087500 -2.608929,11.157143 -7.100000 -3.042857,12.748214 -8.112500 -3.476786,14.339286 -9.125000 -3.910714,
0.019643 -0.012500 -0.003571,1.610714 -1.025000 -0.292857,3.201786 -2.037500 -0.582143,4.792857 -3.050000 -0.871429,6.383929 -4.062500 -1.160714,7.975000 -5.075000 -1.450000,9.566071 -6.087500 -1.739286,11.157143 -7.100000 -2.028571,12.748214 -8.112500 -2.317857,14.339286 -9.125000 -2.607143,
0.019643 -0.012500 -0.001786,1.610714 -1.025000 -0.146429,3.201786 -2.037500 -0.291071,4.792857 -3.050000 -0.435714,6.383929 -4.062500 -0.580357,7.975000 -5.075000 -0.725000,9.566071 -6.087500 -0.869643,11.157143 -7.100000 -1.014286,12.748214 -8.112500 -1.158929,14.339286 -9.125000 -1.303571,
0.019643 -0.012500 -0.000000,1.610714 -1.025000 -0.000000,3.201786 -2.037500 -0.000000,4.792857 -3.050000 -0.000000,6.383929 -4.062500 -0.000000,7.975000 -5.075000 -0.000000,9.566071 -6.087500 -0.000000,11.157143 -7.100000 -0.000000,12.748214 -8.112500 -0.000000,14.339286 -9.125000 -0.000000,
0.019643 -0.012500 0.001786,1.610714 -1.025000 0.146429,3.201786 -2.037500 0.291071,4.792857 -3.050000 0.435714,6.383929 -4.062500 0.580357,7.975000 -5.075000 0.725000,9.566071 -6.087500 0.869643,11.157143 -7.100000 1.014286,12.748214 -8.112500 1.158929,14.339286 -9.125000 1.303571,
0.019643 -0.012500 0.003571,1.610714 -1.025000 0.292857,3.201786 -2.037500 0.582143,4.792857 -3.050000 0.871429,6.383929 -4.062500 1.160714,7.975000 -5.075000 1.450000,9.566071 -6.087500 1.739286,11.157143 -7.100000 2.028571,12.748214 -8.112500 2.317857,14.339286 -9.125000 2.607143,
0.019643 -0.012500 0.005357,1.610714 -1.025000 0.439286,3.201786 -2.037500 0.873214,4.792857 -3.050000 1.307143,6.383929 -4.062500 1.741071,7.975000 -5.075000 2.175000,9.566071 -6.087500 2.608929,11.157143 -7.100000 3.042857,12.748214 -8.112500 3.476786,14.339286 -9.125000 3.910714,
0.019643 -0.012500 0.007143,1.610714 -1.025000 0.585714,3.201786 -2.037500 1.164286,4.792857 -3.050000 1.742857,6.383929 -4.062500 2.321429,7.975000 -5.075000 2.900000,9.566071 -6.087500 3.478571,11.157143 -7.100000 4.057143,12.748214 -8.112500 4.635714,14.339286 -9.125000 5.214286,
0.019643 -0.012500 0.008929,1.610714 -1.025000 0.732143,3.201786 -2.037500 1.455357,4.792857 -3.050000 2.178571,6.383929 -4.062500 2.901786,7.975000 -5.075000 3.625000,9.566071 -6.087500 4.348214,11.157143 -7.100000 5.071429,12.748214 -8.112500 5.794643,14.339286 -9.125000 6.517857,
0.019643 -0.012500 0.010714,1.571429 -1.000000 0.857143,3.123214 -1.987500 1.703571,4.675000 -2.975000 2.550000,6.226786 -3.962500 3.396429,7.778571 -4.950000 4.242857,9.330357 -5.937500 5.089286,10.882143 -6.925000 5.935714,12.433929 -7.912500 6.782143,13.985714 -8.900000 7.628571,
0.019643 -0.012500 0.012500,1.512500 -0.962500 0.962500,3.005357 -1.912500 1.912500,4.498214 -2.862500 2.862500,5.991071 -3.812500 3.812500,7.483929 -4.762500 4.762500,8.976786 -5.712500 5.712500,10.469643 -6.662500 6.662500,11.962500 -7.612500 7.612500,13.455357 -8.562500 8.562500,14.948214 -9.512500 9.512500,
0.019643 -0.010714 -0.012500,1.571429 -0.857143 -1.000000,3.123214 -1.703571 -1.987500,4.675000 -2.550000 -2.975000,6.226786 -3.396429 -3.962500,7.778571 -4.242857 -4.950000,9.330357 -5.089286 -5.937500,10.882143 -5.935714 -6.925000,12.433929 -6.782143 -7.912500,13.985714 -7.628571 -8.900000,
0.019643 -0.010714 -0.010714,1.610714 -0.878571 -0.878571,3.201786 -1.746429 -1.746429,4.792857 -2.614286 -2.614286,6.383929 -3.482143 -3.482143,7.975000 -4.350000 -4.350000,9.566071 -5.217857 -5.217857,11.157143 -6.085714 -6.085714,12.748214 -6.953571 -6.953571,14.339286 -7.821429 -7.821429,
0.019643 -0.010714 -0.008929,1.610714 -0.878571 -0.732143,3.201786 -1.746429 -1.455357,4.792857 -2.614286 -2.178571,6.383929 -3.482143 -2.901786,7.975000 -4.350000 -3.625000,9.566071 -5.217857 -4.348214,11.157143 -6.085714 -5.071429,12.748214 -6.953571 -5.794643,14.339286 -7.821429 -6.517857,
0.019643 -0.010714 -0.007143,1.610714 -0.878571 -0.585714,3.201786 -1.746429 -1.164286,4.792857 -2.614286 -1.742857,6.383929 -3.482143 -2.321429,7.975000 -4.350000 -2.900000,9.566071 -5.217857 -3.478571,11.157143 -6.085714 -4.057143,12.748214 -6.953571 -4.635714,14.339286 -7.821429 -5.214286,
0.019643 -0.010714 -0.005357,1.610714 -0.878571 -0.439286,3.201786 -1.746429 -0.873214,4.792857 -2.614286 -1.307143,6.383929 -3.482143 -1.741071,7.975000 -4.350000 -2.175000,9.566071 -5.217857 -2.608929,11.157143 -6.085714 -3.042857,12.748214 -6.953571 -3.476786,14.339286 -7.821429 -3.910714,
0.019643 -0.010714 -0.003571,1.610714 -0.878571 -0.292857,3.201786 -1.746429 -0.582143,4.792857 -2.614286 -0.871429,6.383929 -3.482143 -1.160714,7.975000 -4.350000 -1.450000,9.566071 -5.217857 -1.739286,11.157143 -6.085714 -2.028571,12.748214 -6.953571 -2.317857,14.339286 -7.821429 -2.607143,
0.019643 -0.010714 -0.001786,1.610714 -0.878571 -0.146429,3.201786 -1.746429 -0.291071,4.792857 -2.614286 -0.435714,6.383929 -3.482143 -0.580357,7.975000 -4.350000 -0.725000,9.566071 -5.217857 -0.869643,11.157143 -6.085714 -1.014286,12.748214 -6.953571 -1.158929,14.339286 -7.821429 -1.303571,
0.019643 -0.010714 -0.000000,1.610714 -0.878571 -0.000000,3.201786 -1.746429 -0.000000,4.792857 -2.614286 -0.000000,6.383929 -3.482143 -0.000000,7.975000 -4.350000 -0.000000,9.566071 -5.217857 -0.000000,11.157143 -6.085714 -0.000000,12.748214 -6.953571 -0.000000,14.339286 -7.821429 -0.000000,
0.019643 -0.010714 0.001786,1.610714 -0.878571 0.146429,3.201786 -1.746429 0.291071,4.792857 -2.614286 0.435714,6.383929 -3.482143 0.580357,7.975000 -4.350000 0.725000,9.566071 -5.217857 0.869643,11.157143 -6.085714 1.014286,12.748214 -6.953571 1.158929,14.339286 -7.821429 1.303571,
0.019643 -0.010714 0.003571,1.610714 -0.878571 0.292857,3.201786 -1.746429 0.582143,4.792857 -2.614286 0.871429,6.383929 -3.482143 1.160714,7.975000 -4.350000 1.450000,9.566071 -5.217857 1.739286,11.157143 -6.085714 2.028571,12.748214 -6.953571 2.317857,14.339286 -7.821429 2.607143,
0.019643 -0.010714 0.005357,1.610714 -0.878571 0.439286,3.201786 -1.746429 0.873214,4.792857 -2.614286 1.307143,6.383929 -3.482143 1.741071,7.975000 -4.350000 2.175000,9.566071 -5.217857 2.608929,11.157143 -6.085714 3.042857,12.748214 -6.953571 3.476786,14.339286 -7.821429 3.910714,
0.019643 -0.010714 0.007143,1.610714 -0.878571 0.585714,3.201786 -1.746429 1.164286,4.792857 -2.614286 1.742857,6.383929 -3.482143 2.321429,7.975000 -4.350000 2.900000,9.566071 -5.217857 3.478571,11.157143 -6.085714 4.057143,12.748214 -6.953571 4.635714,14.339286 -7.821429 5.214286,
0.019643 -0.010714 0.008929,1.610714 -0.878571 0.732143,3.201786 -1.746429 1.455357,4.792857 -2.614286 2.178571,6.383929 -3.482143 2.901786,7.975000 -4.350000 3.625000,9.566071 -5.217857 4.348214,11.157143 -6.085714 5.071429,12.748214 -6.953571 5.794643,14.339286 -7.821429 6.517857,
0.019643 -0.010714 0.010714,1.610714 -0.878571 0.878571,3.201786 -1.746429 1.746429,4.792857 -2.614286 2.614286,6.383929 -3.482143 3.482143,7.975000 -4.350000 4.350000,9.566071 -5.217857 5.217857,11.157143 -6.085714 6.085714,12.748214 -6.953571 6.953571,14.339286 -7.821429 7.821429,
0.019643 -0.010714 0.012500,1.571429 -0.857143 1.000000,3.123214 -1.703571 1.987500,4.675000 -2.550000 2.975000,6.226786 -3.396429 3.962500,7.778571 -4.242857 4.950000,9.330357 -5.089286 5.937500,10.882143 -5.935714 6.925000,12.433929 -6.782143 7.912500,13.985714 -7.628571 8.900000,
0.019643 -0.008929 -0.012500,1.610714 -0.732143 -1.025000,3.201786 -1.455357 -2.037500,4.792857 -2.178571 -3.050000,6.383929 -2.901786 -4.062500,7.975000 -3.625000 -5.075000,9.566071 -4.348214 -6.087500,11.157143 -5.071429 -7.100000,12.748214 -5.794643 -8.112500,14.339286 -6.517857 -9.125000,
0.019643 -0.008929 -0.010714,1.610714 -0.732143 -0.878571,3.201786 -1.455357 -1.746429,4.792857 -2.178571 -2.614286,6.383929 -2.901786 -3.482143,7.975000 -3.625000 -4.350000,9.566071 -4.348214 -5.217857,11.157143 -5.071429 -6.085714,12.748214 -5.794643 -6.953571,14.339286 -6.517857 -7.821429,
0.019643 -0.008929 -0.008929,1.610714 -0.732143 -0.732143,3.201786 -1.455357 -1.455357,4.792857 -2.178571 -2.178571,6.383929 -2.901786 -2.901786,7.975000 -3.625000 -3.625000,9.566071 -4.348214 -4.348214,11.157143 -5.071429 -5.071429,12.748214 -5.794643 -5.794643,14.339286 -6.517857 -6.517857,
0.019643 -0.008929 -0.007143,1.610714 -0.732143 -0.585714,3.201786 -1.455357 -1.164286,4.792857 -2.178571 -1.742857,6.383929 -2.901786 -2.321429,7.975000 -3.625000 -2.900000,9.566071 -4.348214 -3.478571,11.157143 -5.071429 -4.057143,12.748214 -5.794643 -4.635714,14.339286 -6.517857 -5.214286,
0.019643 -0.008929 -0.005357,1.610714 -0.732143 -0.439286,3.201786 -1.455357 -0.873214,4.792857 -2.178571 -1.307143,6.383929 -2.901786 -1.741071,7.975000 -3.625000 -2.175000,9.566071 -4.348214 -2.608929,11.157143 -5.071429 -3.042857,12.748214 -5.794643 -3.476786,14.339286 -6.517857 -3.910714,
0.019643 -0.008929 -0.003571,1.610714 -0.732143 -0.292857,3.201786 -1.455357 -0.582143,4.792857 -2.178571 -0.871429,6.383929 -2.901786 -1.160714,7.975000 -3.625000 -1.450000,9.566071 -4.348214 -1.739286,11.157143 -5.071429 -2.028571,12.748214 -5.794643 -2.317857,14.339286 -6.517857 -2.607143,
0.019643 -0.008929 -0.001786,1.610714 -0.732143 -0.146429,3.201786 -1.455357 -0.291071,4.792857 -2.178571 -0.435714,6.383929 -2.901786 -0.580357,7.975000 -3.625000 -0.725000,9.566071 -4.348214 -0.869643,11.157143 -5.071429 -1.014286,12.748214 -5.794643 -1.158929,14.339286 -6.517857 -1.303571,
0.019643 -0.008929 -0.000000,1.610714 -0.732143 -0.000000,3.201786 -1.455357 -0.000000,4.792857 -2.178571 -0.000000,6.383929 -2.901786 -0.000000,7.975000 -3.625000 -0.000000,9.566071 -4.348214 -0.000000,11.157143 -5.071429 -0.000000,12.748214 -5.794643 -0.000000,14.339286 -6.517857 -0.000000,
0.019643 -0.008929 0.001786,1.610714 -0.732143 0.146429,3.201786 -1.455357 0.291071,4.792857 -2.178571 0.435714,6.383929 -2.901786 0.580357,7.975000 -3.625000 0.725000,9.566071 -4.348214 0.869643,11.157143 -5.071429 1.014286,12.748214 -5.794643 1.158929,14.339286 -6.517857 1.303571,
0.019643 -0.008929 0.003571,1.610714 -0.732143 0.292857,3.201786 -1.455357 0.582143,4.792857 -2.178571 0.871429,6.383929 -2.901786 1.160714,7.975000 -3.625000 1.450000,9.566071 -4.348214 1.739286,11.157143 -5.071429 2.028571,12.748214 -5.794643 2.317857,14.339286 -6.517857 2.607143,
0.019643 -0.008929 0.005357,1.610714 -0.732143 0.439286,3.201786 -1.455357 0.873214,4.792857 -2.178571 1.307143,6.383929 -2.901786 1.741071,7.975000 -3.625000 2.175000,9.566071 -4.348214 2.608929,11.157143 -5.071429 3.042857,12.748214 -5.794643 3.476786,14.339286 -6.517857 3.910714,
0.019643 -0.008929 0.007143,1.610714 -0.732143 0.585714,3.201786 -1.455357 1.164286,4.792857 -2.178571 1.742857,6.383929 -2.901786 2.321429,7.975000 -3.625000 2.900000,9.566071 -4.348214 3.478571,11.157143 -5.071429 4.057143,12.748214 -5.794643 4.635714,14.339286 -6.517857 5.214286,
0.019643 -0.008929 0.008929,1.610714 -0.732143 0.732143,3.201786 -1.455357 1.455357,4.792857 -2.178571 2.178571,6.383929 -2.901786 2.901786,7.975000 -3.625000 3.625000,9.566071 -4.348214 4.348214,11.157143 -5.071429 5.071429,12.748214 -5.794643 5.794643,14.339286 -6.517857 6.517857,
0.019643 -0.008929 0.010714,1.610714 -0.732143 0.878571,3.201786 -1.455357 1.746429,4.792857 -2.178571 2.614286,6.383929 -2.901786 3.482143,7.975000 -3.625000 4.350000,9.566071 -4.348214 5.217857,11.157143 -5.071429 6.085714,12.748214 -5.794643 6.953571,14.339286 -6.517857 7.821429,
